id	label
1256216144811307010	1
1246710965103726590	1
1250328798630797310	0
1248915601134936060	0
1248009184609624060	0
1247496503410724860	0
1251549624999071740	0
1252311123157753860	0
1255586990080155650	1
1248555902761930750	0
1247286913968545790	0
1247678757592326140	0
1249707814689353730	0
1244433323675586560	0
1245312319208525820	0
1250772733752983550	0
1251806559795122180	0
1241542583698022400	0
1238478880824057860	0
1250469789841096700	0
1245732195291074560	0
1246541690107826180	0
1245077850249625600	0
1244997632663134210	0
1240968881814081540	0
1253777847455490050	0
1250190427933868030	0
1248431423930781700	0
1247039865939771390	0
1251118208590983170	0
1250775218198581250	0
1244635926111883260	0
1250745448073179140	0
1244776132744019970	0
1250857395691102210	0
1255607179245166590	0
1243234245625155580	0
1256226258251374590	0
1246506115204100100	0
1256381736075829250	0
1244599280901423100	0
1246918810323619840	0
1248624447780577280	0
1242489332809809920	0
1254410176527990780	0
1244135211593535490	0
1241307332153348100	0
1254420799601160190	0
1241042919814922240	0
1249113770972065790	1
1240604749159948290	0
1249339438636961790	0
1255539870132559870	0
1242748712335613950	0
1255674720067911680	0
1243011661423730690	0
1243273555762085890	0
1249098333815095300	0
1254420840399212540	0
1246031769947815940	0
1251683709427875840	0
1247608641630453760	0
1247486805332709380	0
1249031216868864000	0
1254276393862672380	0
1254429164045828100	0
1255652224438583300	0
1253031958625452030	0
1245173878067994620	0
1256375302080643070	0
1228740253705474050	0
1238474988468031490	0
1237861614633619460	0
1245208574227251200	0
1253038380331532290	0
1251560859027062780	0
1252315577479311360	0
1253006532096253950	0
1252375744828727300	0
1241081580191461380	0
1255683191924576260	0
1244816995280879620	0
1250487446950891520	0
1242903363123122180	0
1254385499621523460	0
1254551961678077952	0
1245185160913575940	0
1249467392952078340	0
1244614639767478270	0
1245410069421883390	0
1255760294292402180	0
1253038741830107140	0
1245502015943446530	0
1236478190471823360	0
1244047180006150140	0
1251575859913383940	0
1245486272162009090	0
1244305115709923330	0
1247570840188858370	0
1243603963582316540	0
1241589954205138940	0
1255641496763559940	0
1243937041932595200	0
1246867955662630910	0
1255666864849649664	0
1240918500857839620	1
1244028641840750590	0
1255630158511386620	0
1247658749982105600	0
1255055091821957120	0
1255690819287298050	0
1245084796033929220	0
1240422173795377150	0
1256221168832524290	0
1255255400498237440	0
1243935403066953730	0
1245933969410932740	0
1246553607626985470	0
1256376326828654590	0
1245150647508447230	0
1252005448745697280	0
1254407381741719550	0
1250540843049594880	0
1255588472301268990	0
1255762823004794880	0
1254403314827038720	0
1254435914606141440	0
1253047167859621890	0
1250044170150035460	0
1244073196455895040	0
1256214128886198270	0
1254389298109075460	0
1255125991724285950	0
1244402923347607550	1
1250406358345822210	0
1244820712101208060	0
1240328827160670210	0
1250489296055869440	0
1248354939916759040	0
1246283293538095100	0
1254390844335022080	0
1252672029855289340	0
1255661824198008830	0
1256241636230692860	0
1255127647677546500	0
1248626031688216590	0
1248539465301311488	0
1256206470326226940	0
1243655593954607100	0
1254430536434683900	0
1244799775687487490	0
1249144168972156930	1
1252763590769197060	0
1250664358784491520	0
1247358968919441410	0
1243603389709258750	0
1254434402794385410	0
1243708962198958080	0
1244686319743373310	0
1255139543990145020	0
1255587910209896450	0
1246788428856877060	0
1243939922161086460	0
1247593412569763842	1
1245872829175869440	0
1247743548956356610	0
1256245745373462530	0
1247866300384391170	0
1255669982983266300	0
1242101080936366080	1
1244624495404613630	0
1256377425841307650	0
1255684639059918850	0
1243645156261232640	0
1247541747074215940	0
1247266253179322370	0
1246862023348178940	0
1244003955161661440	0
1255542093449244670	0
1245567677080330240	0
1254742289798266880	0
1255580688331558910	0
1250057492861603840	0
1249145395030171650	0
1234934984106037250	0
1255607073028616190	0
1244350352293576700	0
1256376385255374850	0
1253050947887960060	1
1250444142024388610	0
1256206766804787200	1
1247037274468028420	0
1256246040681947140	0
1246515258052743170	0
1248342274175635460	0
1249642335077531650	0
1246403218017525760	1
1256204581131952130	0
1242979621135618050	0
1242528220886585340	0
1255635950383890430	0
1252349037140865020	0
1246997425581105150	0
1241655564687609860	0
1255625178979147780	0
1255132785259372540	0
1243212120117972990	0
1240704524165120000	0
1255050951179763710	0
1254387716562845699	0
1255567517101293570	0
1228026396259295230	0
1249869657928056830	0
1249431840408117250	0
1255701282096119810	0
1252694166854938620	0
1256238789934100482	0
1245608769746169860	0
1251898893035544580	0
1246591015038775300	0
1245045585448767490	0
1246615464203227140	0
1254431893103271940	0
1255559569390125060	0
1245452788739473410	0
1246071936469196800	0
1240818333085204480	0
1253043415190630400	0
1253036538511929340	0
1256208293086875650	0
1255634987593928700	0
1255550779970248700	0
1254432678860017660	0
1251400358234140670	0
1251888217491738620	0
1252670003050143750	0
1244299696002207740	0
1253616817227968510	1
1255677211954171900	0
1246003980771250180	0
1248381818216177660	0
1241549828850454530	1
1240452036178690050	0
1255750083376746500	0
1240673511112400900	0
1240835890265624580	0
1253038773593681920	0
1241099943152156670	0
1256241907165995010	0
1245848969642684420	0
1256244737557880830	0
1243677237544714240	1
1248565062891175940	0
1254426923687706620	0
1244234061205340160	0
1254391126771077120	0
1251058292668928000	1
1255602834160009220	0
1254403164608049150	0
1240869192502558720	0
1256222488910082050	0
1255600785649328130	0
1244444216127881220	0
1244255384686256130	0
1255334513313447938	0
1256208188959006720	0
1251318518819237890	0
1247173635099389952	0
1241417092953448450	0
1248813158980083710	0
1244553676137664510	0
1256379840267239420	0
1244489370012393472	0
1255611370466349060	1
1254859777395404800	0
1245353000018771970	0
1247820297937575940	0
1247153969501294590	0
1254436131325775870	0
1255746083717816320	0
1245478089469067260	0
1251199589325189120	0
1241584470383304700	0
1253525871446708229	0
1244910943114604540	0
1250425321192448000	0
1247951212131102720	0
1255140143012278270	0
1252673701008551940	0
1255617857033043970	0
1244635186140233730	0
1256219354028478464	0
1252008779480211460	0
1254425311552376830	0
1248993480824807420	0
1254419934987223040	0
1251582753063264260	0
1254433730434924540	0
1254591351334854660	0
1244642752425574400	0
1245584004494929920	0
1254407649589952510	0
1250974323139129340	0
1255599607314350080	0
1255609741511921660	0
1247339816502669310	0
1244693298377342980	0
1256238811476090880	0
1254383275289858050	0
1247351633761230850	0
1234560475788128260	0
1249153556453765120	0
1255696539969884160	0
1243708040534204420	0
1245123035130142720	1
1243962612695683070	0
1254396956090281980	0
1253047644508880900	0
1247364297447129090	0
1247990670343757827	0
1248604659956297730	0
1252671485199749120	0
1248001492088283140	0
1242903961637511170	0
1252005018066132990	0
1247098334990524420	0
1250096152441229310	0
1249687037382463490	0
1252674215658098690	0
1256225802368229380	0
1255599599764623360	0
1247171743170490370	0
1246831573024100350	1
1245072269035991040	0
1244867192031756290	0
1254882260584738820	0
1240821242065833980	0
1256238401315094530	0
1252672850382614530	0
1252632072570769410	0
1249751428761083900	0
1245114229440552960	0
1249218184864989180	0
1253043445842804740	0
1255165207497920510	0
1244224267249750020	0
1255589776750784510	0
1249563212212822020	0
1255566234776735740	0
1248381067532193790	0
1250156727816855556	0
1255752870487560190	0
1241169761884651520	0
1244722792978923527	1
1246972642260901890	0
1243956531902767100	0
1255557287005032450	0
1255609782943256580	0
1255121191263703040	0
1244325910842683390	0
1248994380356227070	0
1256207345388060670	0
1252966882338111490	0
1256376566570872830	0
1255628607348760580	0
1255133673734602750	0
1250948479809093630	0
1255671681147965440	0
1254077399932731390	0
1243177740444012540	0
1246517851348971520	0
1248404610370293760	0
1245503819062087680	0
1255660655568355330	0
1254383016530624510	0
1243968383084888060	0
1245650553146765310	0
1255590304197074940	0
1242170874939224060	0
1244974503253495810	0
1247047056620994560	0
1255035891627757570	0
1255127376033243140	0
1249638812311060480	1
1245051814090813440	0
1254436595337486340	0
1250510774465937410	0
1255564830892863490	0
1244298444686028800	0
1255041112831668220	0
1240412315952046080	0
1252613151708925950	1
1256375203795435520	0
1252644313126879230	0
1249345613902348290	0
1245001125872492540	0
1245887233107857410	0
1249071360187543550	1
1244634658169634820	0
1254397096838512640	0
1241180496262037500	0
1245477168550985730	1
1255059180337037310	0
1254955639958147072	1
1255573387960897540	0
1245711429111513090	0
1244589001127923710	0
1251430869799141380	0
1255139267900084220	0
1235488785632288770	0
1240901251329593340	0
1250056090408169470	0
1249496825511493630	0
1241426778347974660	0
1251505382037639170	0
1244671494795546620	0
1242506035564339200	0
1243682378360520700	0
1252774810721169410	0
1244978332116094980	0
1240438409375645700	0
1238971980348522500	0
1247512855466950660	0
1238234455770148860	0
1251412648568123390	0
1246137045225013248	0
1240764397062152190	0
1255127125935489020	0
1245818286484357120	0
1244567728347910140	0
1246960941272567810	0
1255615220514521090	0
1249992536497758210	0
1256206104842960900	0
1244376710562426880	0
1241420812965593090	0
1250912542173560830	1
1249015518545285120	0
1255677034841493500	0
1254430031025225730	0
1246754847451500540	0
1244780121749254145	0
1255681078016331780	0
1251399167529963520	0
1255123874011897860	0
1245701347653140480	0
1249988305665564670	0
1240900754464006140	0
1245605432095150080	0
1251189389457317890	0
1245144763533312000	0
1254993694698147840	0
1249039824348221440	0
1246987886580371460	0
1248376968644415490	0
1245171524350300160	0
1244302656241389570	0
1250371992655724540	0
1247987014286356480	0
1242554712970362880	0
1248284254821326850	0
1244367318857256960	0
1255660672182030340	0
1245533074907172860	0
1251347117903314940	0
1248523319118368770	0
1245304131755167740	0
1250984313107222530	0
1240667212760920060	0
1242091782197915650	0
1255598047586902020	0
1256245428590465027	0
1250262738649006080	0
1250239034296864770	0
1255670955075985410	0
1255698850897170430	0
1245316383245729790	0
1248739141032062980	0
1242659568477446149	0
1247517739926851584	0
1251612712011993090	0
1246909475992276990	1
1255559734138150910	0
1244442264895660030	0
1255140005158125570	0
1245171415114043390	0
1256210956654456830	0
1246951802370764800	0
1246039136269729794	0
1241748910370062340	0
1256237900666220540	0
1249822613158969340	1
1244353468237824000	0
1254410104813871100	0
1251551603653349380	0
1243886829490888700	0
1250533330879119360	0
1246265756892966910	0
1248036834543878140	0
1245453457907163140	0
1243936080321056770	0
1255131751854166020	0
1256206763851948030	0
1242902495229337600	0
1254434782659981310	0
1240966315193622530	0
1249073717298245630	0
1254433056313622530	0
1255638630879674369	0
1245834278325211136	0
1256376575534211070	0
1255621312942350340	0
1255621499492450304	0
1244285166073319420	0
1255640832754847740	0
1242690759796588540	0
1248208006048813060	0
1251655555443298300	0
1254423790408404990	0
1255123518599110660	0
1255718466021027840	0
1255131380976988160	0
1247293795651239940	0
1255128318048960510	0
1254311109282222080	0
1242986162572189700	0
1255617860774187010	0
1241880281700880380	0
1251969685072965630	0
1247556120706719740	0
1250587278394757120	0
1243328143966048260	0
1256222138249469950	0
1254434057775185920	0
1254386578102923260	0
1247910189849862140	0
1251942655531122690	0
1244188049237475330	0
1255719037893578750	0
1231984651935322110	0
1256246722617118720	0
1243306972151255040	0
1254315877673005060	0
1251362795611918340	0
1245304215137894400	0
1255561661949362180	0
1244467931729342460	0
1255712129094647810	0
1243998833148923900	0
1243610433032015870	0
1241594887549714430	0
1255132537984135170	0
1254401476908199940	0
1246311625583472640	0
1255124607952211970	0
1255593174678069250	0
1231152837461188610	0
1255138449016803330	0
1241380756150255620	0
1235530865897132030	0
1252134155091091460	0
1242818546847145980	0
1244251213505404930	0
1241467330762326020	0
1255576919535431680	0
1256205910462074880	0
1247175384363421700	0
1252669817854676990	0
1255576395058741250	0
1246627602175086590	0
1247349490853519360	0
1241494629167611900	0
1246820161190940670	0
1253038045164703740	0
1245149456649146370	0
1243938208133636100	0
1250434313641840640	0
1240671685772115970	1
1248664025937952770	0
1243685062643761150	0
1234934480810446850	0
1249405449138561020	0
1251701765139050500	0
1251935357823782910	0
1249453697173786626	0
1245132860123570180	0
1245755866768433150	0
1251310460693086210	0
1243228247665651717	0
1256216840805761020	0
1254413839506051070	0
1235558433597919230	0
1255760152227188740	0
1253037821448896510	0
1254408330832904190	0
1255159065208147971	0
1243309461034471420	0
1239410584610725890	1
1244609620431290370	0
1244833215212380160	0
1251589627598831620	0
1246277646020993020	0
1252255895729438720	0
1246613156505554940	0
1244318562338115588	0
1253039663163609090	0
1251690918027104260	0
1239589745220599810	0
1244054522852507650	0
1255133804508794880	0
1252465347090763780	0
1245130213308141570	0
1244986135606104060	0
1254388362477273090	0
1255612610726309890	0
1255115296517640190	0
1246458635749937150	0
1243992595321311233	0
1255606771760144380	0
1245837487664029700	0
1244392390531649540	0
1251976566952865790	0
1256236954464727040	0
1240501598620712960	0
1244634136519868420	0
1255311730714054660	0
1242088460653146110	0
1249146104870035460	1
1248699199882838020	0
1255580221396463620	0
1255586631823867900	0
1248970022090874880	0
1254425514447523840	0
1253040559859564540	0
1247739482138464260	0
1254315265728315390	0
1245773325328056320	0
1236679448583385090	0
1256208418714660860	0
1244838761583820800	0
1243705908871528450	0
1238601428345729020	0
1248619701971775488	0
1251270528385638400	0
1248316818218987520	0
1255140624992366590	0
1248343632962367490	0
1255548383055491070	0
1247130751788896260	0
1244319576248274940	0
1248412629405597700	1
1244721145615732740	0
1250605127960068100	0
1250426744185581570	0
1244282512601427970	0
1255132685170733060	0
1245806016597385220	0
1251584627870969860	0
1251203141514727420	0
1246521111526899710	0
1241001670156472320	0
1246168957234511870	0
1248227378356248580	0
1255544492029104130	0
1255053456580186110	0
1254543146521972740	0
1234963819186786300	0
1249075997531668480	0
1252672950676992000	0
1247639064708251650	0
1249439529188184060	0
1250828801753440260	0
1251115814067023870	0
1248577035376656380	0
1248374113313476610	0
1246894518756085760	0
1256382044818440190	0
1255759617411428350	0
1256379289710350340	0
1255578576935694340	0
1249730891162824700	0
1243949155078283260	0
1248059800744648700	0
1256218987974856700	0
1247875822779797500	0
1256373887190708220	0
1254412440609140740	0
1254427605069115390	0
1255630292875751420	0
1255034989730807810	0
1245439781498216450	0
1248597695939235840	0
1255552609856913410	0
1252683980253560830	0
1239435893745672192	0
1249514818094141440	0
1253037885982466050	0
1251231749809606660	0
1251337817545998340	0
1255541019933847550	0
